2025-06-22T01:21:40.49Z,-3158281.0533269015,2534930.1530102827,5823455.022544768
2025-06-22T01:21:41.49Z,-3161592.0268992614,2540376.876443471,5819292.185875917
2025-06-22T01:21:42.49Z,-3164898.6672100592,2545821.238767701,5815122.786954958
2025-06-22T01:21:43.49Z,-3168200.970891022,2551263.23324675,5810946.830461965
2025-06-22T01:21:44.49Z,-3171498.9345793854,2556702.8531468455,5806764.321084447
2025-06-22T01:21:45.49Z,-3174792.5549245407,2562140.091744827,5802575.26351012
2025-06-22T01:21:46.49Z,-3178081.8285515057,2567574.942275453,5798379.662470097
2025-06-22T01:21:47.49Z,-3181366.752145068,2573007.3980556754,5794177.522638116
2025-06-22T01:21:48.75Z,-3185499.5570762865,2579848.872202929,5788873.523883659
2025-06-22T01:21:49.49Z,-3187923.5358330286,2583865.0983937406,5785753.64553184
2025-06-22T01:21:50.49Z,-3191195.3892781893,2589290.329525027,5781531.917699514
2025-06-22T01:21:51.49Z,-3194462.8793616155,2594713.1390082445,5777303.669995212
2025-06-22T01:21:52.49Z,-3197726.002755567,2600133.520108727,5773068.907180104
2025-06-22T01:21:53.5Z,-3201017.3215831085,2605605.633215101,5768785.188443656
2025-06-22T01:21:54.49Z,-3204239.136252294,2610966.970323123,5764579.855226588
2025-06-22T01:21:55.49Z,-3207489.139758247,2616380.0260234037,5760325.575611073
2025-06-22T01:21:56.49Z,-3210734.763369199,2621790.626496045,5756064.799945183
2025-06-22T01:21:57.49Z,-3213976.003810288,2627198.7650529784,5751797.5329977935
2025-06-22T01:21:58.49Z,-3217212.857806578,2632604.4349994715,5747523.779552358
2025-06-22T01:21:59.49Z,-3220445.322059343,2638007.629599019,5743243.5444363775
2025-06-22T01:22:00.49Z,-3223673.393305508,2643408.3421612857,5738956.832448081
2025-06-22T01:22:01.49Z,-3226897.0682874797,2648806.565998653,5734663.648392966
2025-06-22T01:22:02.49Z,-3230116.34375378,2654202.294425397,5730363.997083821
2025-06-22T01:22:03.49Z,-3233331.2164529376,2659595.5207492034,5726057.883348113
2025-06-22T01:22:04.49Z,-3236541.6831274084,2664986.238262702,5721745.312035418
2025-06-22T01:22:05.49Z,-3239747.7405376197,2670374.440278074,5717426.287987893
2025-06-22T01:22:06.49Z,-3242949.38546697,2675760.1201367434,5713100.816032718
2025-06-22T01:22:07.49Z,-3246146.614675956,2681143.271137833,5708768.901041428
2025-06-22T01:22:08.49Z,-3249339.424930661,2686523.886583228,5704430.547892938
2025-06-22T01:22:09.49Z,-3252527.8130324073,2691901.9598209425,5700085.761436249
2025-06-22T01:22:10.49Z,-3255711.7757651415,2697277.48416605,5695734.5465574
2025-06-22T01:22:11.49Z,-3258891.309924258,2702650.4529450866,5691376.908142259
2025-06-22T01:22:12.49Z,-3262066.4123114226,2708020.8594865296,5687012.851083973
2025-06-22T01:22:13.49Z,-3265237.079733845,2713388.6971216304,5682642.380282976
2025-06-22T01:22:14.49Z,-3268403.3090049173,2718753.959183694,5678265.500646934
2025-06-22T01:22:15.49Z,-3271565.096938192,2724116.6389996153,5673882.217098326
